diag3_code,diag3_desc,admissions,emergency_admissions,year,summary_code,summary_desc
R60,"Oedema, not elsewhere classified",6626.0,5882.0,2020-2021,R50-R69,General symptoms & signs
R61,Hyperhidrosis,1222.0,314.0,2020-2021,R50-R69,General symptoms & signs
R62,Lack of expected normal physiological development,2700.0,1512.0,2020-2021,R50-R69,General symptoms & signs
R63,Symptoms and signs concerning food and fluid intake,19728.0,9553.0,2020-2021,R50-R69,General symptoms & signs
R64,Cachexia,53.0,53.0,2020-2021,R50-R69,General symptoms & signs
R65,Systemic Inflammatory Response Syndrome [SIRS],2.0,0.0,2020-2021,R50-R69,General symptoms & signs
R68,Other general symptoms and signs,2746.0,2511.0,2020-2021,R50-R69,General symptoms & signs
R69,Unknown and unspecified causes of morbidity,148692.0,43028.0,2020-2021,R50-R69,General symptoms & signs
R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,44.0,33.0,2020-2021,R70-R79,"Abnormal findings on examination of blood, without diagnosis"
R71,Abnormality of red blood cells,355.0,50.0,2020-2021,R70-R79,"Abnormal findings on examination of blood, without diagnosis"
R72,"Abnormality of white blood cells, not elsewhere classified",224.0,139.0,2020-2021,R70-R79,"Abnormal findings on examination of blood, without diagnosis"
R73,Elevated blood glucose level,1538.0,1348.0,2020-2021,R70-R79,"Abnormal findings on examination of blood, without diagnosis"
R74,Abnormal serum enzyme levels,1045.0,447.0,2020-2021,R70-R79,"Abnormal findings on examination of blood, without diagnosis"
R76,Other abnormal immunological findings in serum,631.0,43.0,2020-2021,R70-R79,"Abnormal findings on examination of blood, without diagnosis"
R77,Other abnormalities of plasma proteins,611.0,280.0,2020-2021,R70-R79,"Abnormal findings on examination of blood, without diagnosis"
R78,"Findings of drugs and other substances, not normally found in blood",72.0,59.0,2020-2021,R70-R79,"Abnormal findings on examination of blood, without diagnosis"
R79,Other abnormal findings of blood chemistry,16323.0,5030.0,2020-2021,R70-R79,"Abnormal findings on examination of blood, without diagnosis"
R80,Isolated proteinuria,408.0,119.0,2020-2021,R80-R82,"Abnormal findings on examination of urine, without diagnosis"
R81,Glycosuria,30.0,23.0,2020-2021,R80-R82,"Abnormal findings on examination of urine, without diagnosis"
R82,Other abnormal findings in urine,460.0,305.0,2020-2021,R80-R82,"Abnormal findings on examination of urine, without diagnosis"
R83,Abnormal findings in cerebrospinal fluid,34.0,9.0,2020-2021,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis"
R84,Abnormal findings in specimens from respiratory organs and thorax,128.0,26.0,2020-2021,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis"
R85,Abnormal findings in specimens from digestive organs and abdominal cavity,237.0,19.0,2020-2021,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis"
R86,Abnormal findings in specimens from male genital organs,38.0,2.0,2020-2021,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis"
R87,Abnormal findings in specimens from female genital organs,810.0,9.0,2020-2021,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis"
R89,"Abnormal findings in specimens from other organs, systems and tissues",244.0,41.0,2020-2021,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis"
R90,Abnormal findings on diagnostic imaging of central nervous system,1870.0,1272.0,2020-2021,R90-R94,Abnormal findings on diagnostic imaging/function studies
R91,Abnormal findings on diagnostic imaging of lung,8800.0,1744.0,2020-2021,R90-R94,Abnormal findings on diagnostic imaging/function studies
R92,Abnormal findings on diagnostic imaging of breast,31.0,10.0,2020-2021,R90-R94,Abnormal findings on diagnostic imaging/function studies
R93,Abnormal findings on diagnostic imaging of other body structures,15249.0,1589.0,2020-2021,R90-R94,Abnormal findings on diagnostic imaging/function studies
R94,Abnormal results of function studies,8706.0,5244.0,2020-2021,R90-R94,Abnormal findings on diagnostic imaging/function studies
R95,Sudden infant death syndrome,3.0,3.0,2020-2021,R95-R99,Ill-defined & unknown causes of mortality
S00,Superficial injury of head,34223.0,33876.0,2020-2021,S00-S09,Injuries to the head
S01,Open wound of head,43742.0,41097.0,2020-2021,S00-S09,Injuries to the head
S02,Fracture of skull and facial bones,16412.0,13148.0,2020-2021,S00-S09,Injuries to the head
S03,"Dislocation, sprain and strain of joints and ligaments of head",626.0,508.0,2020-2021,S00-S09,Injuries to the head
S04,Injury of cranial nerves,72.0,55.0,2020-2021,S00-S09,Injuries to the head
S05,Injury of eye and orbit,2438.0,2072.0,2020-2021,S00-S09,Injuries to the head
S06,Intracranial injury,27539.0,25603.0,2020-2021,S00-S09,Injuries to the head
S07,Crushing injury of head,1.0,1.0,2020-2021,S00-S09,Injuries to the head
S08,Traumatic amputation of part of head,72.0,55.0,2020-2021,S00-S09,Injuries to the head
S09,Other and unspecified injuries of head,18430.0,18198.0,2020-2021,S00-S09,Injuries to the head
S10,Superficial injury of neck,743.0,727.0,2020-2021,S10-S19,Injuries to the neck
S11,Open wound of neck,906.0,888.0,2020-2021,S10-S19,Injuries to the neck
S12,Fracture of neck,4999.0,4601.0,2020-2021,S10-S19,Injuries to the neck
S13,"Dislocation, sprain and strain of joints and ligaments at neck level",557.0,512.0,2020-2021,S10-S19,Injuries to the neck
S14,Injury of nerves and spinal cord at neck level,741.0,488.0,2020-2021,S10-S19,Injuries to the neck
S15,Injury of blood vessels at neck level,103.0,102.0,2020-2021,S10-S19,Injuries to the neck
S16,Injury of muscle and tendon at neck level,80.0,80.0,2020-2021,S10-S19,Injuries to the neck
S17,Crushing injury of neck,8.0,8.0,2020-2021,S10-S19,Injuries to the neck
S19,Other and unspecified injuries of neck,471.0,464.0,2020-2021,S10-S19,Injuries to the neck
S20,Superficial injury of thorax,1960.0,1918.0,2020-2021,S20-S29,Injuries to the thorax
S21,Open wound of thorax,665.0,638.0,2020-2021,S20-S29,Injuries to the thorax
S22,"Fracture of rib(s), sternum and thoracic spine",19509.0,18847.0,2020-2021,S20-S29,Injuries to the thorax
S23,"Dislocation, sprain and strain of joints and ligaments of thorax",95.0,92.0,2020-2021,S20-S29,Injuries to the thorax
S24,Injury of nerves and spinal cord at thorax level,156.0,75.0,2020-2021,S20-S29,Injuries to the thorax
S25,Injury of blood vessels of thorax,75.0,66.0,2020-2021,S20-S29,Injuries to the thorax
S26,Injury of heart,67.0,63.0,2020-2021,S20-S29,Injuries to the thorax
S27,Injury of other and unspecified intrathoracic organs,3860.0,3709.0,2020-2021,S20-S29,Injuries to the thorax
S28,Crushing injury of thorax and traumatic amputation of part of thorax,6.0,5.0,2020-2021,S20-S29,Injuries to the thorax
S29,Other and unspecified injuries of thorax,763.0,697.0,2020-2021,S20-S29,Injuries to the thorax
S30,"Superficial injury of abdomen, lower back and pelvis",4323.0,4121.0,2020-2021,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis"
S31,"Open wound of abdomen, lower back and pelvis",3054.0,2910.0,2020-2021,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis"
S32,Fracture of lumbar spine and pelvis,23170.0,21536.0,2020-2021,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis"
S33,"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis",209.0,199.0,2020-2021,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis"
S34,"Injury of nerves and lumbar spinal cord at abdomen, lower back and pelvis level",84.0,65.0,2020-2021,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis"
S35,"Injury of blood vessels at abdomen, lower back and pelvis level",185.0,175.0,2020-2021,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis"
S36,Injury of intra-abdominal organs,2053.0,1971.0,2020-2021,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis"
S37,Injury of urinary and pelvic organs,1141.0,1024.0,2020-2021,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis"
S38,"Crushing injury and traumatic amputation of part of abdomen, lower back and pelvis",39.0,39.0,2020-2021,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis"
S39,"Other and unspecified injuries of abdomen, lower back and pelvis",2099.0,2012.0,2020-2021,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis"
S40,Superficial injury of shoulder and upper arm,1949.0,1910.0,2020-2021,S40-S49,Injuries to the shoulder & upper arm
S41,Open wound of shoulder and upper arm,1539.0,1415.0,2020-2021,S40-S49,Injuries to the shoulder & upper arm
S42,Fracture of shoulder and upper arm,29919.0,24302.0,2020-2021,S40-S49,Injuries to the shoulder & upper arm
S43,"Dislocation, sprain and strain of joints and ligaments of shoulder girdle",3743.0,3197.0,2020-2021,S40-S49,Injuries to the shoulder & upper arm
S44,Injury of nerves at shoulder and upper arm level,80.0,53.0,2020-2021,S40-S49,Injuries to the shoulder & upper arm
S45,Injury of blood vessels at shoulder and upper arm level,88.0,84.0,2020-2021,S40-S49,Injuries to the shoulder & upper arm
S46,Injury of muscle and tendon at shoulder and upper arm level,2730.0,1181.0,2020-2021,S40-S49,Injuries to the shoulder & upper arm
S47,Crushing injury of shoulder and upper arm,6.0,6.0,2020-2021,S40-S49,Injuries to the shoulder & upper arm
S48,Traumatic amputation of shoulder and upper arm,7.0,3.0,2020-2021,S40-S49,Injuries to the shoulder & upper arm
S49,Other and unspecified injuries of shoulder and upper arm,898.0,878.0,2020-2021,S40-S49,Injuries to the shoulder & upper arm
S50,Superficial injury of forearm,2194.0,2131.0,2020-2021,S50-S59,Injuries to the elbow & forearm
S51,Open wound of forearm,8300.0,7394.0,2020-2021,S50-S59,Injuries to the elbow & forearm
S52,Fracture of forearm,44015.0,30851.0,2020-2021,S50-S59,Injuries to the elbow & forearm
S53,"Dislocation, sprain and strain of joints and ligaments of elbow",699.0,570.0,2020-2021,S50-S59,Injuries to the elbow & forearm
S54,Injury of nerves at forearm level,338.0,198.0,2020-2021,S50-S59,Injuries to the elbow & forearm
S55,Injury of blood vessels at forearm level,157.0,135.0,2020-2021,S50-S59,Injuries to the elbow & forearm
S56,Injury of muscle and tendon at forearm level,1973.0,1080.0,2020-2021,S50-S59,Injuries to the elbow & forearm
S57,Crushing injury of forearm,14.0,13.0,2020-2021,S50-S59,Injuries to the elbow & forearm
S58,Traumatic amputation of forearm,7.0,6.0,2020-2021,S50-S59,Injuries to the elbow & forearm
S59,Other and unspecified injuries of forearm,346.0,332.0,2020-2021,S50-S59,Injuries to the elbow & forearm
S60,Superficial injury of wrist and hand,2528.0,2187.0,2020-2021,S60-S69,Injuries to the wrist & hand
S61,Open wound of wrist and hand,26140.0,18155.0,2020-2021,S60-S69,Injuries to the wrist & hand
S62,Fracture at wrist and hand level,19481.0,11391.0,2020-2021,S60-S69,Injuries to the wrist & hand
S63,"Dislocation, sprain and strain of joints and ligaments at wrist and hand level",2781.0,1604.0,2020-2021,S60-S69,Injuries to the wrist & hand
S64,Injury of nerves at wrist and hand level,4576.0,1968.0,2020-2021,S60-S69,Injuries to the wrist & hand
S65,Injury of blood vessels at wrist and hand level,441.0,276.0,2020-2021,S60-S69,Injuries to the wrist & hand
S66,Injury of muscle and tendon at wrist and hand level,8354.0,3989.0,2020-2021,S60-S69,Injuries to the wrist & hand
S67,Crushing injury of wrist and hand,591.0,335.0,2020-2021,S60-S69,Injuries to the wrist & hand
S68,Traumatic amputation of wrist and hand,3350.0,2178.0,2020-2021,S60-S69,Injuries to the wrist & hand
S69,Other and unspecified injuries of wrist and hand,1312.0,1133.0,2020-2021,S60-S69,Injuries to the wrist & hand
S70,Superficial injury of hip and thigh,3379.0,3292.0,2020-2021,S70-S79,Injuries to the hip & thigh
S71,Open wound of hip and thigh,1741.0,1593.0,2020-2021,S70-S79,Injuries to the hip & thigh
S72,Fracture of femur,72957.0,68294.0,2020-2021,S70-S79,Injuries to the hip & thigh
S73,"Dislocation, sprain and strain of joint and ligaments of hip",593.0,552.0,2020-2021,S70-S79,Injuries to the hip & thigh
S74,Injury of nerves at hip and thigh level,29.0,22.0,2020-2021,S70-S79,Injuries to the hip & thigh
S75,Injury of blood vessels at hip and thigh level,83.0,78.0,2020-2021,S70-S79,Injuries to the hip & thigh
S76,Injury of muscle and tendon at hip and thigh level,2414.0,1693.0,2020-2021,S70-S79,Injuries to the hip & thigh
S77,Crushing injury of hip and thigh,8.0,8.0,2020-2021,S70-S79,Injuries to the hip & thigh
S78,Traumatic amputation of hip and thigh,5.0,4.0,2020-2021,S70-S79,Injuries to the hip & thigh
S79,Other and unspecified injuries of hip and thigh,1415.0,1394.0,2020-2021,S70-S79,Injuries to the hip & thigh
S80,Superficial injury of lower leg,5385.0,5127.0,2020-2021,S80-S89,Injuries to the knee & lower leg
S81,Open wound of lower leg,7419.0,6745.0,2020-2021,S80-S89,Injuries to the knee & lower leg
S82,"Fracture of lower leg, including ankle",44004.0,37282.0,2020-2021,S80-S89,Injuries to the knee & lower leg
S83,"Dislocation, sprain and strain of joints and ligaments of knee",4374.0,1677.0,2020-2021,S80-S89,Injuries to the knee & lower leg
S84,Injury of nerves at lower leg level,80.0,55.0,2020-2021,S80-S89,Injuries to the knee & lower leg
S85,Injury of blood vessels at lower leg level,69.0,68.0,2020-2021,S80-S89,Injuries to the knee & lower leg
S86,Injury of muscle and tendon at lower leg level,1917.0,1285.0,2020-2021,S80-S89,Injuries to the knee & lower leg
S87,Crushing injury of lower leg,25.0,24.0,2020-2021,S80-S89,Injuries to the knee & lower leg
S88,Traumatic amputation of lower leg,15.0,12.0,2020-2021,S80-S89,Injuries to the knee & lower leg
S89,Other and unspecified injuries of lower leg,1462.0,1415.0,2020-2021,S80-S89,Injuries to the knee & lower leg
S90,Superficial injury of ankle and foot,1662.0,1529.0,2020-2021,S90-S99,Injuries to the ankle & foot
S91,Open wound of ankle and foot,3321.0,2646.0,2020-2021,S90-S99,Injuries to the ankle & foot
S92,"Fracture of foot, except ankle",6657.0,5430.0,2020-2021,S90-S99,Injuries to the ankle & foot
S93,"Dislocation, sprain and strain of joints and ligaments at ankle and foot level",1802.0,1534.0,2020-2021,S90-S99,Injuries to the ankle & foot
S94,Injury of nerves at ankle and foot level,36.0,23.0,2020-2021,S90-S99,Injuries to the ankle & foot
S95,Injury of blood vessels at ankle and foot level,23.0,22.0,2020-2021,S90-S99,Injuries to the ankle & foot
S96,Injury of muscle and tendon at ankle and foot level,545.0,378.0,2020-2021,S90-S99,Injuries to the ankle & foot
S97,Crushing injury of ankle and foot,72.0,55.0,2020-2021,S90-S99,Injuries to the ankle & foot
S98,Traumatic amputation of ankle and foot,109.0,95.0,2020-2021,S90-S99,Injuries to the ankle & foot
S99,Other and unspecified injuries of ankle and foot,1123.0,1082.0,2020-2021,S90-S99,Injuries to the ankle & foot
T00,Superficial injuries involving multiple body regions,982.0,953.0,2020-2021,T00-T07,Injuries involving multiple body regions
T01,Open wounds involving multiple body regions,1353.0,1265.0,2020-2021,T00-T07,Injuries involving multiple body regions
T02,Fractures involving multiple body regions,1440.0,1206.0,2020-2021,T00-T07,Injuries involving multiple body regions
T03,"Dislocations, sprains and strains involving multiple body regions",48.0,44.0,2020-2021,T00-T07,Injuries involving multiple body regions
T04,Crushing injuries involving multiple body regions,23.0,22.0,2020-2021,T00-T07,Injuries involving multiple body regions
T05,Traumatic amputations involving multiple body regions,6.0,4.0,2020-2021,T00-T07,Injuries involving multiple body regions
T06,"Other injuries involving multiple body regions, not elsewhere classified",87.0,73.0,2020-2021,T00-T07,Injuries involving multiple body regions
T08,"Fracture of spine, level unspecified",1.0,1.0,2020-2021,T08-T14,Injuries to unspecified part of trunk limb or body
T09,"Other injuries of spine and trunk, level unspecified",189.0,174.0,2020-2021,T08-T14,Injuries to unspecified part of trunk limb or body
T10,"Fracture of upper limb, level unspecified",2.0,1.0,2020-2021,T08-T14,Injuries to unspecified part of trunk limb or body
T11,"Other injuries of upper limb, level unspecified",565.0,519.0,2020-2021,T08-T14,Injuries to unspecified part of trunk limb or body
T12,"Fracture of lower limb, level unspecified",5.0,5.0,2020-2021,T08-T14,Injuries to unspecified part of trunk limb or body
T13,"Other injuries of lower limb, level unspecified",402.0,371.0,2020-2021,T08-T14,Injuries to unspecified part of trunk limb or body
T14,Injury of unspecified body region,17.0,7.0,2020-2021,T08-T14,Injuries to unspecified part of trunk limb or body
T15,Foreign body on external eye,470.0,350.0,2020-2021,T15-T19,Effects of foreign body entering through natural orifice
T16,Foreign body in ear,2453.0,1118.0,2020-2021,T15-T19,Effects of foreign body entering through natural orifice
T17,Foreign body in respiratory tract,4670.0,4060.0,2020-2021,T15-T19,Effects of foreign body entering through natural orifice
T18,Foreign body in alimentary tract,8740.0,8343.0,2020-2021,T15-T19,Effects of foreign body entering through natural orifice
T19,Foreign body in genitourinary tract,1108.0,933.0,2020-2021,T15-T19,Effects of foreign body entering through natural orifice
T20,Burn and corrosion of head and neck,1578.0,1396.0,2020-2021,T20-T32,Burns and corrosions
T21,Burn and corrosion of trunk,1835.0,1534.0,2020-2021,T20-T32,Burns and corrosions
T22,"Burn and corrosion of shoulder and upper limb, except wrist and hand",1408.0,1149.0,2020-2021,T20-T32,Burns and corrosions
T23,Burn and corrosion of wrist and hand,2037.0,1717.0,2020-2021,T20-T32,Burns and corrosions
T24,"Burn and corrosion of hip and lower limb, except ankle and foot",1824.0,1486.0,2020-2021,T20-T32,Burns and corrosions
T25,Burn and corrosion of ankle and foot,1094.0,887.0,2020-2021,T20-T32,Burns and corrosions
T26,Burn and corrosion confined to eye and adnexa,139.0,122.0,2020-2021,T20-T32,Burns and corrosions
T27,Burn and corrosion of respiratory tract,42.0,42.0,2020-2021,T20-T32,Burns and corrosions
T28,Burn and corrosion of other internal organs,101.0,95.0,2020-2021,T20-T32,Burns and corrosions
T29,Burns and corrosions of multiple body regions,330.0,284.0,2020-2021,T20-T32,Burns and corrosions
T30,"Burn and corrosion, body region unspecified",2.0,2.0,2020-2021,T20-T32,Burns and corrosions
T31,Burns classified according to extent of body surface involved,5.0,4.0,2020-2021,T20-T32,Burns and corrosions
T33,Superficial frostbite,8.0,7.0,2020-2021,T33-T35,Frostbite
T34,Frostbite with tissue necrosis,17.0,16.0,2020-2021,T33-T35,Frostbite
T35,Frostbite involving multiple body regions and unspecified frostbite,9.0,8.0,2020-2021,T33-T35,Frostbite
T36,Poisoning by systemic antibiotics,395.0,390.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T37,Poisoning by other systemic anti-infectives and antiparasitics,211.0,210.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T38,"Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified",2709.0,2696.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T39,"Poisoning by nonopioid analgesics, antipyretics and antirheumatics",44126.0,43981.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T40,Poisoning by narcotics and psychodysleptics [hallucinogens],14963.0,14921.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T41,Poisoning by anaesthetics and therapeutic gases,358.0,352.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T42,"Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs",13484.0,13451.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T43,"Poisoning by psychotropic drugs, not elsewhere classified",21064.0,21010.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T44,Poisoning by drugs primarily affecting the autonomic nervous system,2512.0,2508.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T45,"Poisoning by primarily systemic and haematological agents, not elsewhere classified",2574.0,2546.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T46,Poisoning by agents primarily affecting the cardiovascular system,1572.0,1565.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T47,Poisoning by agents primarily affecting the gastrointestinal system,391.0,388.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T48,Poisoning by agents primarily acting on smooth and skeletal muscles and the respiratory system,282.0,281.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T49,"Poisoning by topical agents primarily affecting skin and mucous membrane and by ophthalmological, otorhinolaryngological and dental drugs",464.0,463.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T50,"Poisoning by diuretics and other and unspecified drugs, medicaments and biological substances",2756.0,2744.0,2020-2021,T36-T50,Poisonings by drugs medicaments & biological substances
T51,Toxic effect of alcohol,1134.0,1128.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T52,Toxic effect of organic solvents,638.0,635.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T53,Toxic effect of halogen derivatives of aliphatic and aromatic hydrocarbons,22.0,22.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T54,Toxic effect of corrosive substances,1069.0,1065.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T55,Toxic effect of soaps and detergents,311.0,310.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T56,Toxic effect of metals,319.0,308.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T57,Toxic effect of other inorganic substances,8.0,8.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T58,Toxic effect of carbon monoxide,201.0,201.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T59,"Toxic effect of other gases, fumes and vapours",756.0,748.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T60,Toxic effect of pesticides,162.0,159.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T61,Toxic effect of noxious substances eaten as seafood,13.0,13.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T62,Toxic effect of other noxious substances eaten as food,231.0,229.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T63,Toxic effect of contact with venomous animals,1212.0,495.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T65,Toxic effect of other and unspecified substances,698.0,695.0,2020-2021,T51-T65,Tox. effcts. of substnces. chiefly non-medicinal as to source
T66,Unspecified effects of radiation,17.0,8.0,2020-2021,T66-T78,Other and unspecified effects of external causes
T67,Effects of heat and light,214.0,211.0,2020-2021,T66-T78,Other and unspecified effects of external causes
T68,Hypothermia,889.0,876.0,2020-2021,T66-T78,Other and unspecified effects of external causes
T69,Other effects of reduced temperature,82.0,67.0,2020-2021,T66-T78,Other and unspecified effects of external causes
T70,Effects of air pressure and water pressure,8.0,7.0,2020-2021,T66-T78,Other and unspecified effects of external causes
T71,Asphyxiation,566.0,563.0,2020-2021,T66-T78,Other and unspecified effects of external causes
T73,Effects of other deprivation,69.0,68.0,2020-2021,T66-T78,Other and unspecified effects of external causes
T74,Maltreatment syndromes,1168.0,1077.0,2020-2021,T66-T78,Other and unspecified effects of external causes
T75,Effects of other external causes,359.0,342.0,2020-2021,T66-T78,Other and unspecified effects of external causes
T78,"Adverse effects, not elsewhere classified",13195.0,10418.0,2020-2021,T66-T78,Other and unspecified effects of external causes
T79,"Certain early complications of trauma, not elsewhere classified",2864.0,2690.0,2020-2021,T79-T79,Certain early complications of trauma
T80,"Complications following infusion, transfusion and therapeutic injection",873.0,598.0,2020-2021,T80-T88,Complications of surgical & medical care nec.
T81,"Complications of procedures, not elsewhere classified",42033.0,34042.0,2020-2021,T80-T88,Complications of surgical & medical care nec.
T82,"Complications of cardiac and vascular prosthetic devices, implants and grafts",25697.0,11710.0,2020-2021,T80-T88,Complications of surgical & medical care nec.
T83,"Complications of genitourinary prosthetic devices, implants and grafts",30522.0,26291.0,2020-2021,T80-T88,Complications of surgical & medical care nec.
T84,"Complications of internal orthopaedic prosthetic devices, implants and grafts",26995.0,11144.0,2020-2021,T80-T88,Complications of surgical & medical care nec.
T85,"Complications of other internal prosthetic devices, implants and grafts",21543.0,12108.0,2020-2021,T80-T88,Complications of surgical & medical care nec.
T86,Failure and rejection of transplanted organs and tissues,6061.0,1206.0,2020-2021,T80-T88,Complications of surgical & medical care nec.
T87,Complications peculiar to reattachment and amputation,1572.0,947.0,2020-2021,T80-T88,Complications of surgical & medical care nec.
T88,"Other complications of surgical and medical care, not elsewhere classified",2717.0,2157.0,2020-2021,T80-T88,Complications of surgical & medical care nec.
T90,Sequelae of injuries of head,1.0,0.0,2020-2021,T90-T98,Sequelae of injuries of poisoning & other consequences
U04,Severe acute respiratory syndrome [SARS],12.0,10.0,2020-2021,U00-U49,Provisional assignment of new diseases of uncertain etiology
U06,Emergency use of U06,1.0,1.0,2020-2021,U00-U49,Provisional assignment of new diseases of uncertain etiology
U07,Emergency use of U07,253683.0,245514.0,2020-2021,U00-U49,Provisional assignment of new diseases of uncertain etiology
Z00,General examination and investigation of persons without complaint and reported diagnosis,723.0,153.0,2020-2021,Z00-Z13,Examination and investigation
Z01,Other special examinations and investigations of persons without complaint or reported diagnosis,10064.0,492.0,2020-2021,Z00-Z13,Examination and investigation
Z03,Medical observation and evaluation for suspected diseases and conditions,43743.0,12618.0,2020-2021,Z00-Z13,Examination and investigation
Z04,Examination and observation for other reasons,5823.0,4347.0,2020-2021,Z00-Z13,Examination and investigation
Z08,Follow-up examination after treatment for malignant neoplasms,36242.0,263.0,2020-2021,Z00-Z13,Examination and investigation
Z09,Follow-up examination after treatment for conditions other than malignant neoplasms,36299.0,2894.0,2020-2021,Z00-Z13,Examination and investigation
Z11,Special screening examination for infectious and parasitic diseases,3162.0,1307.0,2020-2021,Z00-Z13,Examination and investigation
Z12,Special screening examination for neoplasms,11057.0,31.0,2020-2021,Z00-Z13,Examination and investigation
Z13,Special screening examination for other diseases and disorders,9984.0,785.0,2020-2021,Z00-Z13,Examination and investigation
Z20,Contact with and exposure to communicable diseases,95.0,37.0,2020-2021,Z20-Z29,Potential health hazards related to communicable diseases
Z22,Carrier of infectious disease,81.0,15.0,2020-2021,Z20-Z29,Potential health hazards related to communicable diseases
Z23,Need for immunization against single bacterial diseases,122.0,1.0,2020-2021,Z20-Z29,Potential health hazards related to communicable diseases
Z24,Need for immunization against certain single viral diseases,88.0,3.0,2020-2021,Z20-Z29,Potential health hazards related to communicable diseases
Z25,Need for immunization against other single viral diseases,350.0,10.0,2020-2021,Z20-Z29,Potential health hazards related to communicable diseases
Z26,Need for immunization against other single infectious diseases,91.0,8.0,2020-2021,Z20-Z29,Potential health hazards related to communicable diseases
Z27,Need for immunization against combinations of infectious diseases,315.0,36.0,2020-2021,Z20-Z29,Potential health hazards related to communicable diseases
Z28,Immunization not carried out,22.0,1.0,2020-2021,Z20-Z29,Potential health hazards related to communicable diseases
Z29,Need for other prophylactic measures,11492.0,146.0,2020-2021,Z20-Z29,Potential health hazards related to communicable diseases
Z30,Contraceptive management,6330.0,227.0,2020-2021,Z30-Z39,Health services in circumstances related to reproduction
Z31,Procreative management,1549.0,5.0,2020-2021,Z30-Z39,Health services in circumstances related to reproduction
‡ Z32,Pregnancy examination and test,761.0,443.0,2020-2021,,
‡ Z34,Supervision of normal pregnancy,70725.0,1406.0,2020-2021,,
‡ Z35,Supervision of high-risk pregnancy,14128.0,512.0,2020-2021,,
‡ Z36,Antenatal screening,4380.0,297.0,2020-2021,,
‡ Z37,Outcome of delivery,12.0,1.0,2020-2021,,
Z38,Liveborn infants according to place of birth,376244.0,2115.0,2020-2021,Z30-Z39,Health services in circumstances related to reproduction
‡ Z39,Postpartum care and examination,8167.0,317.0,2020-2021,,
Z40,Prophylactic surgery,1662.0,26.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
Z41,Procedures for purposes other than remedying health state,637.0,7.0,2020-2021,Z40-Z54,Persons encountering health services for specific care
